"region","system","network","isIO","instanceId","vCpu","memory","intranetGbps","intranetPPS","hourlyPrice","weeklyPrice","standard","monthlyPrice","yearlyPrice","2yearPrice","3yearPrice","4yearPrice","5yearPrice"
"cn-shenzhen","windows","vpc","true","ecs.g5.large",2,8,1,20,"0.89","71.39","255.0","255.0","2601.0","4284.0","5049.0","5508.0","5814.0"
"cn-shenzhen","windows","vpc","true","ecs.g5ne.large",2,8,1,40,"0.649","87.28","311.75","311.75","3179.85","5237.4","6172.65","6733.8","7107.9"
"cn-shenzhen","windows","vpc","true","ecs.t5-lc1m4.large",2,8,0.4,10,"0.55","44.51","159.0","151.05","1431.0","2289.6","2575.8","2747.52","2862.0"
"cn-shenzhen","windows","vpc","true","ecs.t5-c1m4.large",2,8,0.5,10,"0.63","50.39","180.0","171.0","1620.0","2592.0","2916.0","3110.4","3240.0"
"cn-shenzhen","windows","vpc","true","ecs.r5.large",2,16,1,20,"1.13","91.27","326.0","326.0","3325.2","5476.8","6454.8","7041.6","7432.8"
"cn-shenzhen","windows","vpc","true","ecs.ic5.xlarge",4,4,1.5,50,"1.18","95.19","340.0","340.0","3468.0","5712.0","6732.0","7344.0","7752.0"
"cn-shenzhen","windows","vpc","true","ecs.t5-c1m1.xlarge",4,4,0.8,20,"0.58","46.75","167.0","158.65","1503.0","2404.8","2705.4","2885.76","3006.0"
"cn-shenzhen","windows","vpc","true","ecs.c5.xlarge",4,8,1.5,30,"1.24","100.23","358.0","358.0","3651.6","6014.4","7088.4","7732.8","8162.4"
"cn-shenzhen","windows","vpc","true","ecs.t5-c1m2.xlarge",4,8,0.8,20,"0.8","64.67","231.0","219.45","2079.0","3326.4","3742.2","3991.68","4158.0"
"cn-shenzhen","windows","vpc","true","ecs.gn6i-c4g1.xlarge",4,15,4,50,"11.63","937.43","3348.0","3348.0","34149.6","56246.4","66290.4","72316.8","76334.4"
"cn-shenzhen","windows","vpc","true","ecs.g5ne.xlarge",4,16,2,75,"1.299","174.57","623.5","623.5","6359.7","10474.8","12345.3","13467.6","14215.8"
"cn-shenzhen","windows","vpc","true","ecs.t5-c1m4.xlarge",4,16,0.8,20,"1.25","100.79","360.0","342.0","3240.0","5184.0","5832.0","6220.8","6480.0"
"cn-shenzhen","windows","vpc","true","ecs.g5.xlarge",4,16,1.5,30,"1.77","142.79","510.0","510.0","5202.0","8568.0","10098.0","11016.0","11628.0"
"cn-shenzhen","windows","vpc","true","ecs.vgn6i-m4.xlarge",4,23,3,50,"2.445","328.61","1173.65","1173.65","14083.75","28167.5","42251.26","56335.01","70418.76"
"cn-shenzhen","windows","vpc","true","ecs.i2.xlarge",4,32,1,50,"1.88","253.11","904.0","904.0","9220.8","15187.2","17899.2","19526.4","20611.2"
"cn-shenzhen","windows","vpc","true","ecs.r5.xlarge",4,32,1.5,30,"2.26","182.55","652.0","652.0","6650.4","10953.6","12909.6","14083.2","14865.6"
"cn-shenzhen","windows","vpc","true","ecs.i2ne.xlarge",4,32,1.5,50,"1.975","265.77","949.2","949.2","11390.4","22780.8","34171.2","45561.6","56952.0"
"cn-shenzhen","windows","vpc","true","ecs.t5-c1m1.2xlarge",8,8,1.2,40,"1.16","93.23","333.0","316.35","2997.0","4795.2","5394.6","5754.24","5994.0"
"cn-shenzhen","windows","vpc","true","ecs.ic5.2xlarge",8,8,2.5,80,"2.36","190.39","680.0","680.0","6936.0","11424.0","13464.0","14688.0","15504.0"
"cn-shenzhen","windows","vpc","true","ecs.t5-c1m2.2xlarge",8,16,1.2,40,"1.6","129.35","462.0","438.9","4158.0","6652.8","7484.4","7983.36","8316.0"
"cn-shenzhen","windows","vpc","true","ecs.c5.2xlarge",8,16,2.5,50,"2.49","200.47","716.0","716.0","7303.2","12028.8","14176.8","15465.6","16324.8"
"cn-shenzhen","windows","vpc","true","ecs.gn6i-c8g1.2xlarge",8,31,5,80,"14.0","1128.95","4032.0","4032.0","41126.4","67737.6","79833.6","87091.2","91929.6"
"cn-shenzhen","windows","vpc","true","ecs.i2g.2xlarge",8,32,2,100,"3.073","412.99","1475.0","1475.0","15045.0","24780.0","29205.0","31860.0","33630.0"
"cn-shenzhen","windows","vpc","true","ecs.g5ne.2xlarge",8,32,3.5,150,"4.33","349.15","1247.0","1247.0","12719.4","20949.6","24690.6","26935.2","28431.6"
"cn-shenzhen","windows","vpc","true","ecs.g5.2xlarge",8,32,2.5,50,"3.54","285.59","1020.0","1020.0","10404.0","17136.0","20196.0","22032.0","23256.0"
"cn-shenzhen","windows","vpc","true","ecs.gn6v-c8g1.2xlarge",8,32,2.5,80,"26.46","2133.59","7620.0","4648.2","45720.0","91440.0","115214.4","153619.2","192024.0"
"cn-shenzhen","windows","vpc","true","ecs.t5-c1m4.2xlarge",8,32,1.2,40,"2.5","201.59","720.0","684.0","6480.0","10368.0","11664.0","12441.6","12960.0"
"cn-shenzhen","windows","vpc","true","ecs.r5.2xlarge",8,64,2.5,50,"4.53","365.11","1304.0","1304.0","13300.8","21907.2","25819.2","28166.4","29731.2"
"cn-shenzhen","windows","vpc","true","ecs.i2ne.2xlarge",8,32,2.5,100,"3.951","531.54","1898.4","1898.4","22780.8","45561.6","68342.4","91123.2","113904.0"
"cn-shenzhen","windows","vpc","true","ecs.i2.2xlarge",8,64,2,100,"3.77","506.23","1808.0","1808.0","18441.6","30374.4","35798.4","39052.8","41222.4"
"cn-shenzhen","windows","vpc","true","ecs.vgn6i-m8.2xlarge",10,46,4,80,"5.053","679.15","2425.56","2425.56","29106.66","58213.32","87319.98","116426.64","145533.3"
"cn-shenzhen","windows","vpc","true","ecs.ic5.3xlarge",12,12,4,90,"3.54","285.59","1020.0","1020.0","10404.0","17136.0","20196.0","22032.0","23256.0"
"cn-shenzhen","windows","vpc","true","ecs.c5.3xlarge",12,24,4,90,"3.73","300.71","1074.0","1074.0","10954.8","18043.2","21265.2","23198.4","24487.2"
"cn-shenzhen","windows","vpc","true","ecs.g5.3xlarge",12,48,4,90,"5.31","428.39","1530.0","1530.0","15606.0","25704.0","30294.0","33048.0","34884.0"
"cn-shenzhen","windows","vpc","true","ecs.gn6e-c12g1.3xlarge",12,92,5,80,"19.739","2652.99","9475.0","5779.75","56850.0","113700.0","143262.0","191016.0","238770.0"
"cn-shenzhen","windows","vpc","true","ecs.r5.3xlarge",12,96,4,90,"6.79","547.67","1956.0","1956.0","19951.2","32860.8","38728.8","42249.6","44596.8"
"cn-shenzhen","windows","vpc","true","ecs.ic5.4xlarge",16,16,5,100,"4.72","380.79","1360.0","1360.0","13872.0","22848.0","26928.0","29376.0","31008.0"
"cn-shenzhen","windows","vpc","true","ecs.t5-c1m1.4xlarge",16,16,1.2,60,"2.31","186.47","666.0","632.7","5994.0","9590.4","10789.2","11508.48","11988.0"
"cn-shenzhen","windows","vpc","true","ecs.t5-c1m2.4xlarge",16,32,1.2,60,"3.21","258.71","924.0","877.8","8316.0","13305.6","14968.8","15966.72","16632.0"
"cn-shenzhen","windows","vpc","true","ecs.c5.4xlarge",16,32,5,100,"4.97","400.95","1432.0","1432.0","14606.4","24057.6","28353.6","30931.2","32649.6"
"cn-shenzhen","windows","vpc","true","ecs.gn6i-c16g1.4xlarge",16,62,6,100,"16.41","1322.99","4725.0","4725.0","48195.0","79380.0","93555.0","102060.0","107730.0"
"cn-shenzhen","windows","vpc","true","ecs.g5ne.4xlarge",16,64,7,300,"8.66","698.31","2494.0","2494.0","25438.8","41899.2","49381.2","53870.4","56863.2"
"cn-shenzhen","windows","vpc","true","ecs.g5.4xlarge",16,64,5,100,"7.08","571.19","2040.0","2040.0","20808.0","34272.0","40392.0","44064.0","46512.0"
"cn-shenzhen","windows","vpc","true","ecs.i2g.4xlarge",16,64,3,150,"6.146","825.99","2950.0","2950.0","30090.0","49560.0","58410.0","63720.0","67260.0"
"cn-shenzhen","windows","vpc","true","ecs.i2.4xlarge",16,128,3,150,"7.53","1012.47","3616.0","3616.0","36883.2","60748.8","71596.8","78105.6","82444.8"
"cn-shenzhen","windows","vpc","true","ecs.r5.4xlarge",16,128,5,100,"9.06","730.23","2608.0","2608.0","26601.6","43814.4","51638.4","56332.8","59462.4"
"cn-shenzhen","windows","vpc","true","ecs.i2ne.4xlarge",16,64,5,150,"7.901","1063.09","3796.8","3796.8","45561.6","91123.2","136684.8","182246.4","227808.0"
"cn-shenzhen","windows","vpc","true","ecs.c5.6xlarge",24,48,7.5,150,"7.46","601.43","2148.0","2148.0","21909.6","36086.4","42530.4","46396.8","48974.4"
"cn-shenzhen","windows","vpc","true","ecs.gn6i-c24g1.6xlarge",24,93,7.5,120,"17.19","1385.99","4950.0","4950.0","50490.0","83160.0","98010.0","106920.0","112860.0"
"cn-shenzhen","windows","vpc","true","ecs.g5.6xlarge",24,96,7.5,150,"10.63","856.79","3060.0","3060.0","31212.0","51408.0","60588.0","66096.0","69768.0"
"cn-shenzhen","windows","vpc","true","ecs.r5.6xlarge",24,192,7.5,150,"13.58","1095.35","3912.0","3912.0","39902.4","65721.6","77457.6","84499.2","89193.6"
"cn-shenzhen","windows","vpc","true","ecs.c5.8xlarge",32,64,10,200,"9.94","801.91","2864.0","2864.0","29212.8","48115.2","56707.2","61862.4","65299.2"
"cn-shenzhen","windows","vpc","true","ecs.g5.8xlarge",32,128,10,200,"14.17","1142.39","4080.0","4080.0","41616.0","68544.0","80784.0","88128.0","93024.0"
"cn-shenzhen","windows","vpc","true","ecs.i2g.8xlarge",32,128,6,200,"12.292","1651.99","5900.0","5900.0","60180.0","99120.0","116820.0","127440.0","134520.0"
"cn-shenzhen","windows","vpc","true","ecs.g5ne.8xlarge",32,128,15,600,"17.32","1396.63","4988.0","4988.0","50877.6","83798.4","98762.4","107740.8","113726.4"
"cn-shenzhen","windows","vpc","true","ecs.gn6v-c8g1.8xlarge",32,128,10,200,"105.84","8534.39","30480.0","18592.8","182880.0","365760.0","460857.6","614476.8","768096.0"
"cn-shenzhen","windows","vpc","true","ecs.i2.8xlarge",32,256,6,200,"15.07","2024.95","7232.0","7232.0","73766.4","121497.6","143193.6","156211.2","164889.6"
"cn-shenzhen","windows","vpc","true","ecs.r5.8xlarge",32,256,10,200,"18.11","1460.47","5216.0","5216.0","53203.2","87628.8","103276.8","112665.6","118924.8"
"cn-shenzhen","windows","vpc","true","ecs.i2ne.8xlarge",32,128,10,200,"15.801","2126.2","7593.6","7593.6","91123.2","182246.4","273369.6","364492.8","455616.0"
"cn-shenzhen","windows","vpc","true","ecs.gn6i-c24g1.12xlarge",48,186,15,240,"34.38","2771.99","9900.0","9900.0","100980.0","166320.0","196020.0","213840.0","225720.0"
"cn-shenzhen","windows","vpc","true","ecs.gn6e-c12g1.12xlarge",48,368,16,240,"78.958","10611.99","37900.0","23119.0","227400.0","454800.0","573048.0","764064.0","955080.0"
"cn-shenzhen","windows","vpc","true","ecs.c5.16xlarge",64,128,20,400,"19.89","1603.83","5728.0","5728.0","58425.6","96230.4","113414.4","123724.8","130598.4"
"cn-shenzhen","windows","vpc","true","ecs.g5.16xlarge",64,256,20,400,"28.33","2284.79","8160.0","8160.0","83232.0","137088.0","161568.0","176256.0","186048.0"
"cn-shenzhen","windows","vpc","true","ecs.g5ne.16xlarge",64,256,30,1200,"34.64","2793.27","9976.0","9976.0","101755.2","167596.8","197524.8","215481.6","227452.8"
"cn-shenzhen","windows","vpc","true","ecs.i2g.16xlarge",64,256,10,400,"24.584","3303.99","11800.0","11800.0","120360.0","198240.0","233640.0","254880.0","269040.0"
"cn-shenzhen","windows","vpc","true","ecs.gn6v-c8g1.16xlarge",64,256,20,250,"211.68","17068.79","60960.0","37185.6","365760.0","731520.0","921715.2","1228953.6","1536192.0"
"cn-shenzhen","windows","vpc","true","ecs.i2.16xlarge",64,512,10,400,"30.13","4049.91","14464.0","14464.0","147532.8","242995.2","286387.2","312422.4","329779.2"
"cn-shenzhen","windows","vpc","true","ecs.r5.16xlarge",64,512,20,400,"36.22","2920.95","10432.0","10432.0","106406.4","175257.6","206553.6","225331.2","237849.6"
"cn-shenzhen","windows","vpc","true","ecs.g5ne.18xlarge",72,288,33,1350,"38.97","3142.43","11223.0","11223.0","114474.6","188546.4","222215.4","242416.8","255884.4"
"cn-shenzhen","windows","vpc","true","ecs.gn6v-c10g1.20xlarge",82,336,32,450,"219.64","17711.39","63255.0","38585.55","379530.0","759060.0","956415.6","1275220.8","1594026.0"
"cn-shenzhen","windows","vpc","true","ecs.ebmc5s.24xlarge",96,192,30,450,"29.83","2405.75","8592.0","8592.0","87638.4","144345.6","170121.6","185587.2","195897.6"
"cn-shenzhen","windows","vpc","true","ecs.gn6i-c24g1.24xlarge",96,372,30,480,"68.75","5543.99","19800.0","19800.0","201960.0","332640.0","392040.0","427680.0","451440.0"
"cn-shenzhen","windows","vpc","true","ecs.ebmg5s.24xlarge",96,384,30,450,"42.5","3427.19","12240.0","11628.0","110160.0","176256.0","198288.0","211507.2","220320.0"
"cn-shenzhen","windows","vpc","true","ecs.ebmgn6v.24xlarge",96,384,30,450,"237.125","19121.75","68292.0","41658.12","409752.0","819504.0","1032575.04","1376766.72","1720958.4"
"cn-shenzhen","windows","vpc","true","ecs.ebmgn6i.24xlarge",96,384,30,450,"68.75","5543.99","19800.0","19800.0","201960.0","332640.0","392040.0","427680.0","451440.0"
"cn-shenzhen","windows","vpc","true","ecs.gn6e-c12g1.24xlarge",96,736,32,480,"157.916","21223.99","75800.0","46238.0","454800.0","909600.0","1146096.0","1528128.0","1910160.0"
"cn-shenzhen","windows","vpc","true","ecs.ebmr5s.24xlarge",96,768,30,450,"54.33","4381.43","15648.0","15648.0","159609.6","262886.4","309830.4","337996.8","356774.4"
"cn-shenzhen","windows","vpc","true","ecs.hfc7.large",2,4,1.2,90,"0.471","63.27","226.0","226.0","2305.2","3796.8","4474.8","4881.6","5152.8"
"cn-shenzhen","windows","vpc","true","ecs.hfg7.large",2,8,1.2,90,"0.579","77.83","278.0","278.0","2835.6","4670.4","5504.4","6004.8","6338.4"
"cn-shenzhen","windows","vpc","true","ecs.hfr7.large",2,16,1.2,90,"0.767","103.03","368.0","368.0","3753.6","6182.4","7286.4","7948.8","8390.4"
"cn-shenzhen","windows","vpc","true","ecs.hfc7.xlarge",4,8,2,100,"0.942","126.55","452.0","452.0","4610.4","7593.6","8949.6","9763.2","10305.6"
"cn-shenzhen","windows","vpc","true","ecs.hfg7.xlarge",4,16,2,100,"1.158","155.67","556.0","556.0","5671.2","9340.8","11008.8","12009.6","12676.8"
"cn-shenzhen","windows","vpc","true","ecs.hfr7.xlarge",4,32,2,100,"1.533","206.07","736.0","736.0","7507.2","12364.8","14572.8","15897.6","16780.8"
"cn-shenzhen","windows","vpc","true","ecs.hfc7.2xlarge",8,16,3,160,"1.883","253.11","904.0","904.0","9220.8","15187.2","17899.2","19526.4","20611.2"
"cn-shenzhen","windows","vpc","true","ecs.hfg7.2xlarge",8,32,3,160,"2.317","311.35","1112.0","1112.0","11342.4","18681.6","22017.6","24019.2","25353.6"
"cn-shenzhen","windows","vpc","true","ecs.hfr7.2xlarge",8,64,3,160,"3.067","412.15","1472.0","1472.0","15014.4","24729.6","29145.6","31795.2","33561.6"
"cn-shenzhen","windows","vpc","true","ecs.hfc7.3xlarge",12,24,4.5,200,"2.825","379.67","1356.0","1356.0","13831.2","22780.8","26848.8","29289.6","30916.8"
"cn-shenzhen","windows","vpc","true","ecs.hfg7.3xlarge",12,48,4.5,200,"3.475","467.03","1668.0","1668.0","17013.6","28022.4","33026.4","36028.8","38030.4"
"cn-shenzhen","windows","vpc","true","ecs.hfr7.3xlarge",12,96,4.5,200,"4.6","618.23","2208.0","2208.0","22521.6","37094.4","43718.4","47692.8","50342.4"
"cn-shenzhen","windows","vpc","true","ecs.hfc7.4xlarge",16,32,6,250,"3.767","506.23","1808.0","1808.0","18441.6","30374.4","35798.4","39052.8","41222.4"
"cn-shenzhen","windows","vpc","true","ecs.hfg7.4xlarge",16,64,6,250,"4.633","622.71","2224.0","2224.0","22684.8","37363.2","44035.2","48038.4","50707.2"
"cn-shenzhen","windows","vpc","true","ecs.hfr7.4xlarge",16,128,6,250,"6.133","824.31","2944.0","2944.0","30028.8","49459.2","58291.2","63590.4","67123.2"
"cn-shenzhen","windows","vpc","true","ecs.hfc7.6xlarge",24,48,8,300,"5.65","759.35","2712.0","2712.0","27662.4","45561.6","53697.6","58579.2","61833.6"
"cn-shenzhen","windows","vpc","true","ecs.hfg7.6xlarge",24,96,8,300,"6.95","934.07","3336.0","3336.0","34027.2","56044.8","66052.8","72057.6","76060.8"
"cn-shenzhen","windows","vpc","true","ecs.hfr7.6xlarge",24,192,8,300,"9.2","1236.47","4416.0","4416.0","45043.2","74188.8","87436.8","95385.6","100684.8"
"cn-shenzhen","windows","vpc","true","ecs.hfc7.8xlarge",32,64,10,400,"7.533","1012.47","3616.0","3616.0","36883.2","60748.8","71596.8","78105.6","82444.8"
"cn-shenzhen","windows","vpc","true","ecs.hfg7.8xlarge",32,128,10,400,"9.267","1245.43","4448.0","4448.0","45369.6","74726.4","88070.4","96076.8","101414.4"
"cn-shenzhen","windows","vpc","true","ecs.hfr7.8xlarge",32,256,10,400,"12.267","1648.63","5888.0","5888.0","60057.6","98918.4","116582.4","127180.8","134246.4"
"cn-shenzhen","windows","vpc","true","ecs.hfc7.12xlarge",48,96,16,600,"11.3","1518.71","5424.0","5424.0","55324.8","91123.2","107395.2","117158.4","123667.2"
"cn-shenzhen","windows","vpc","true","ecs.hfg7.12xlarge",48,192,16,600,"13.9","1868.15","6672.0","6672.0","68054.4","112089.6","132105.6","144115.2","152121.6"
"cn-shenzhen","windows","vpc","true","ecs.hfc7.24xlarge",96,192,32,1200,"22.6","3037.43","10848.0","10848.0","110649.6","182246.4","214790.4","234316.8","247334.4"
"cn-shenzhen","windows","vpc","true","ecs.hfg7.24xlarge",96,384,32,1200,"27.8","3736.31","13344.0","13344.0","136108.8","224179.2","264211.2","288230.4","304243.2"
"cn-shenzhen","windows","vpc","true","ecs.xn4.small",1,1,0.5,5,"0.16","12.59","45.0","45.0","459.0","756.0","810.0","1080.0","1350.0"
"cn-shenzhen","windows","vpc","true","ecs.n4.small",1,2,0.5,5,"0.29","23.51","84.0","84.0","856.8","1411.2","1512.0","2016.0","2520.0"
"cn-shenzhen","windows","vpc","true","ecs.mn4.small",1,4,0.5,5,"0.54","43.39","155.0","155.0","1581.0","2604.0","2790.0","3720.0","4650.0"
"cn-shenzhen","windows","vpc","true","ecs.e4.small",1,8,0.5,5,"0.9","72.79","260.0","260.0","2652.0","4368.0","4680.0","6240.0","7800.0"
"cn-shenzhen","windows","vpc","true","ecs.n4.large",2,4,0.5,10,"0.71","57.11","204.0","204.0","2080.8","3427.2","3672.0","4896.0","6120.0"
"cn-shenzhen","windows","vpc","true","ecs.sn1ne.large",2,4,0.5,12,"0.68","55.15","197.0","197.0","2009.4","3309.6","3900.6","4255.2","4491.6"
"cn-shenzhen","windows","vpc","true","ecs.vgn5i-m1.large",2,6,1,30,"1.95","157.49","562.5","562.5","5737.5","9450.0","11137.5","12150.0","12825.0"
"cn-shenzhen","windows","vpc","true","ecs.gn5i-c2g1.large",2,8,1,10,"8.68","699.99","2500.0","2375.0","22500.0","36000.0","40500.0","43200.0","45000.0"
"cn-shenzhen","windows","vpc","true","ecs.mn4.large",2,8,0.5,10,"1.08","86.79","310.0","310.0","3162.0","5208.0","5580.0","7440.0","9300.0"
"cn-shenzhen","windows","vpc","true","ecs.sn2ne.large",2,8,0.5,12,"0.99","80.07","286.0","286.0","2917.2","4804.8","5662.8","6177.6","6520.8"
"cn-shenzhen","windows","vpc","true","ecs.se1.large",2,16,0.5,5,"1.53","102.47","366.0","366.0","3733.2","6148.8","6588.0","8784.0","10980.0"
"cn-shenzhen","windows","vpc","true","ecs.se1ne.large",2,16,0.5,12,"1.27","102.47","366.0","366.0","3733.2","6148.8","7246.8","7905.6","8344.8"
"cn-shenzhen","windows","vpc","true","ecs.n4.xlarge",4,8,0.8,15,"1.42","114.23","408.0","408.0","4161.6","6854.4","7344.0","9792.0","12240.0"
"cn-shenzhen","windows","vpc","true","ecs.sn1ne.xlarge",4,8,0.8,30,"1.37","110.31","394.0","394.0","4018.8","6619.2","7801.2","8510.4","8983.2"
"cn-shenzhen","windows","vpc","true","ecs.vgn5i-m2.xlarge",4,12,2,50,"3.91","314.99","1125.0","1125.0","11475.0","18900.0","22275.0","24300.0","25650.0"
"cn-shenzhen","windows","vpc","true","ecs.mn4.xlarge",4,16,0.8,15,"2.15","173.59","620.0","620.0","6324.0","10416.0","11160.0","14880.0","18600.0"
"cn-shenzhen","windows","vpc","true","ecs.gn5i-c4g1.xlarge",4,16,1.5,20,"9.69","781.19","2790.0","2650.5","25110.0","40176.0","45198.0","48211.2","50220.0"
"cn-shenzhen","windows","vpc","true","ecs.sn2ne.xlarge",4,16,0.8,30,"1.99","160.15","572.0","572.0","5834.4","9609.6","11325.6","12355.2","13041.6"
"cn-shenzhen","windows","vpc","true","ecs.i1.xlarge",4,16,0.8,10,"2.94","181.71","649.0","616.55","5841.0","9345.6","10513.8","11214.72","11682.0"
"cn-shenzhen","windows","vpc","true","ecs.gn5-c4g1.xlarge",4,30,3,30,"12.78","1030.67","3681.0","3681.0","37546.2","61840.8","68908.32","74208.96","77301.0"
"cn-shenzhen","windows","vpc","true","ecs.se1ne.xlarge",4,32,0.8,30,"2.54","204.95","732.0","732.0","7466.4","12297.6","14493.6","15811.2","16689.6"
"cn-shenzhen","windows","vpc","true","ecs.se1.xlarge",4,32,0.8,10,"3.07","204.95","732.0","732.0","7466.4","12297.6","13176.0","17568.0","21960.0"
"cn-shenzhen","windows","vpc","true","ecs.n4.2xlarge",8,16,1.2,30,"2.83","228.47","816.0","816.0","8323.2","13708.8","14688.0","19584.0","24480.0"
"cn-shenzhen","windows","vpc","true","ecs.sn1ne.2xlarge",8,16,1.5,100,"2.74","220.63","788.0","788.0","8037.6","13238.4","15602.4","17020.8","17966.4"
"cn-shenzhen","windows","vpc","true","ecs.vgn5i-m4.2xlarge",8,24,3,80,"7.81","629.99","2250.0","2250.0","22950.0","37800.0","44550.0","48600.0","51300.0"
"cn-shenzhen","windows","vpc","true","ecs.mn4.2xlarge",8,32,1.2,30,"4.3","347.19","1240.0","1240.0","12648.0","20832.0","22320.0","29760.0","37200.0"
"cn-shenzhen","windows","vpc","true","ecs.gn5i-c8g1.2xlarge",8,32,2,40,"11.67","940.79","3360.0","3192.0","30240.0","48384.0","54432.0","58060.8","60480.0"
"cn-shenzhen","windows","vpc","true","ecs.d1ne.2xlarge",8,32,6,80,"6.68","538.99","1925.0","1828.75","17325.0","27720.0","31185.0","33264.0","34650.0"
"cn-shenzhen","windows","vpc","true","ecs.sn2ne.2xlarge",8,32,1.5,100,"3.97","320.31","1144.0","1144.0","11668.8","19219.2","22651.2","24710.4","26083.2"
